3.629231976958933359e+01 3.368031609447535146e+01
-4.380680362537320605e+01 -2.181181962409568342e+01
3.038604000927647153e+00 -4.587363724024450562e+01
-3.469295767104274564e+00 2.134175032156644392e+01
-3.432637016085856629e+01 -3.561306128683700223e+01
3.615539365847234876e+01 -1.515186477488761341e+01
-3.918646069651857999e+01 -1.096164816858191671e+01
4.239517542954317264e+01 -4.496532619763262772e+01
3.768060846635090666e+00 -2.782484407631009660e+01
2.482068287972729692e+01 -2.478275680763817235e+01
-8.217539345988523536e+00 -3.630620463245870511e+00
-2.044840848974402903e+01 2.765155024449041932e+01
5.613709322371795984e+00 1.385446451786527255e+01
2.782202073422677202e+01 4.677063620165347402e+01
2.923401361178442670e+01 3.835082541589104466e+01
4.145303763975760347e+01 2.762920415655720774e+01
-1.013230084789009666e+01 1.977220004699736933e+01
-1.346441675079340605e+01 4.803694978220202927e+01
-4.394495147531197432e+01 2.877142471394541445e+01
-2.623281472913434698e+01 1.504786924344114851e+01
-4.675801895930356267e+01 -1.488802342250408195e+01
-4.784971455175621458e+01 2.958967877257324730e+01
2.890371325209545361e+01 -4.615309627303241058e+01
-2.754018363772714650e+01 3.029983447009515629e+01
4.200802667054531980e+01 1.526156717168652932e+01
-1.758843347350793707e+01 -3.388517374768541401e+01
-6.675609323909248438e+00 -3.192707220998708451e+01
2.867776816669196194e+01 -3.033547532333802366e+00
1.187018095667360384e+01 -4.749084503486121633e+01
4.481241548881595804e+01 4.168771071653794991e+01
-3.803558459253121526e+01 4.619164631240568752e-01
2.950378602142117401e+01 -2.126618842701755341e+01
3.225689765473632775e+01 -1.284469507235496089e+01
-4.374173905713851696e+01 6.744939596011323424e+00
-3.881213560509632998e+01 -3.219918718124460355e+01
3.067860380546689925e+01 3.200963673561923173e+01
4.005312909156258883e+01 -3.637250330150484245e+01
-3.844647582944149633e+01 -2.266659044049986704e+01
5.595247885171450442e+00 3.951747501229296944e+01
-1.322547055557224915e+01 -9.043416696705330438e+00
-6.761217046047052648e+00 2.835692246183874232e+01
1.759662035139578506e+01 4.356371319748730819e+00
-3.461736425721007038e+01 -2.523925374946921352e+01
-3.918042881768262475e+01 3.832330816566545906e+01
1.285886875246362493e+01 4.882998725905884640e+01
2.360307593918184921e+01 2.308048328226892565e+01
7.827288351715655068e+00 -8.692827625391540636e+00
-8.956602270712499703e+00 -3.934699639743196542e+01
-3.241846397630698817e+01 6.141842470098124451e+00
-1.194246752076644214e+00 3.777554532515695485e+01
-1.335658641540611313e+01 2.961817983568781898e+01
-7.436618049203702618e+00 3.099367529457753889e+01
-3.868638849810718483e+01 3.830541121497571311e+01
1.070138347273479340e+01 -3.400641022417030257e+01
-1.124742004082565039e+01 5.026241039116275289e+00
2.956508201235746824e+01 -3.738110603115762931e+00
-3.586102058931832914e+01 -3.500275695718612212e+01
-1.896413418852457156e+01 2.200721234462027454e+01
1.656323621067306107e+01 2.247830798830944232e+01
-7.296834490743242085e+00 -3.019201990413901271e+01
-3.006724069653631304e+01 1.501566229074990932e+00
1.110176711446077036e+01 -1.670873821688901728e+01
-3.199971694066114836e+01 3.918688133583670918e+01
-2.230380859707027241e+01 -4.981758950566394617e+00
-2.106663222660538537e+01 2.650794227538404613e+01
-1.859654267953188977e+01 4.399428098568758827e+00
-2.968105899227850841e+01 -2.271527384585271392e+01
-3.027276059307083500e+01 3.734109990266092183e+01
4.681132942575061406e+00 -3.124083826662558039e+01
-3.179601538580886100e+01 -1.198966993735839370e+00
-1.039039794840612707e+00 3.694248642562232021e+01
-3.552258208075706847e+01 -1.839880322397711154e+01
3.029443314771350515e+01 -3.338390788639708973e+01
-3.509123750999562219e+01 -3.205878341215480987e+01
-4.685374816222079630e+01 4.598101381274864252e+01
-3.265889980853398100e+00 4.922714814183207466e+01
2.356766470358170196e+01 -3.402125542566842853e+01
-3.220427808161397820e+01 -1.569004166153641400e+01
1.008738986432380358e+01 3.923314037160641021e+01
2.966532227626568385e+01 4.551115579279223766e+01
1.476584345342009108e+01 -4.075218735251849722e+01
4.062612947677846087e-01 -2.287846708788445937e+01
-2.133484378723895603e+01 2.873784831180858923e+00
-4.696954921636031344e+00 1.465403653298418263e+01
2.837744357614322510e+01 -4.498619735554819954e+01
9.018347331186992832e+00 -1.913027293529940920e+01
-2.157494928110315069e+00 -1.732280865398504588e+01
-5.509689924910022185e+00 1.178498128417204693e+00
-4.191309635677546197e+01 2.858849641839185196e+01
4.476854219165627313e+00 -4.950055074837069924e+01
1.113718092542668181e+01 -4.342759361244535654e+01
4.350940312474841676e+01 1.649564647464796252e+01
3.611998023768876465e+01 -2.570146349343584902e+01
1.710954575824844426e+01 1.480112613356147122e+01
-1.655668211094640796e-01 3.336889333253261469e+01
2.981401298658595778e+01 1.164755650639989248e+01
-8.048863728531241435e+00 2.702499502442142898e+01
-1.875362486846928789e+01 -5.435972416109279948e+00
-2.863294265775007119e+00 2.994491978695291579e+01
7.687213345251286967e+00 6.851209699736815040e+00
-5.701601598372418422e+00 -2.810615682856414566e+01
-1.228764373382773556e+00 -3.537946276243322075e+01
1.788211617256623143e+01 1.278962939034343727e+01
1.638493150838004198e+01 1.704123565941316798e+01
-5.263757031866966862e+00 -1.019184042487197850e+00
3.570922712427249124e+00 -3.193429147849158412e+01
2.516778663041156960e+01 -1.970924068394438322e+01
4.637858302759803308e+01 -4.630126884226992701e+01
-2.474692427956961538e+01 2.955222140815918408e+01
7.021105455631138526e+00 4.893942280568652770e+00
-3.222738723731507804e+01 1.257070964312272388e+01
-4.848614317579155397e+01 4.984022218169342722e+01
-3.005663828032009022e+01 1.334788703416084310e+01
-1.595670047556442306e+01 -2.400500229913946626e+01
-2.086915536601318166e+01 -4.416379961407758969e+01
7.003746741799710129e+00 -3.145994633086370840e+01
1.094915317219021844e+01 2.081777429991748107e+01
2.279978343652395623e+01 2.222013444935459958e+01
1.954421734339922878e+01 1.083486390604290150e+01
-4.265596411219809880e+01 -1.678333740100402949e+01
3.726406456202870743e+01 3.614662253115908896e+01
-3.373621854347022975e+01 -8.258866295558320303e+00
3.217231562740071382e+01 1.745710359787466714e+01
-3.173100837032361099e+01 -6.021143131882721988e+00
1.904012910421034732e+01 4.426302332663232164e+01
-4.409604217876898247e+01 -2.308256368094174782e+00
-4.036016695892309514e+01 9.948251514883477142e+00
-4.062746380073174635e+01 3.946323843691751421e+01
-4.533365706091858272e+01 2.061611724841173654e+01
4.637976451694603952e+01 1.014593726149649555e+01
-8.884816159416441650e+00 -1.690669399246414883e+01
6.772944754323717120e+00 1.291282555403456911e+01
-3.812631673538193411e+01 2.989334301957807938e+01
-4.738286642797599768e+01 -9.738164240832858809e+00
-4.743470216642108994e+00 8.201547896420557038e+00
1.212786808154379159e+01 -2.217410239038722963e+01
-5.329117407379079907e+00 3.996210853298720878e+01
-4.596767971151639642e+01 -1.804955074983559626e+01
1.514344133687902705e+01 -2.282133220175507304e+01
4.343305411893146584e+01 1.738096328620625286e+01
-2.414344546546318782e+01 -3.312319395524737331e+01
-3.421824753040682054e+01 -4.066720004844670200e+01
7.658757744210975105e+00 3.915065200665057432e+01
4.975025607673588368e+00 -1.686771986290992587e+01
-1.371047234004719684e+01 -8.949677668672107345e+00
2.375298739878375187e+01 -1.017093587770566643e+01
1.837977145316496319e+01 3.763046161779692866e+00
4.654193715766202644e+01 5.520034828256248360e+00
-2.184277196167520074e+01 2.048665944077886536e+01
3.193905176948469560e+01 -2.280344994664881142e+01
-1.590676726757065396e+01 -6.071900807779540443e+00
-7.013001690727516113e+00 1.997472011500256528e+01
-5.647370788601858038e+00 -1.271385024377814688e+01
3.448764049632052320e+01 4.453161583228903986e+00
4.634856629647141801e+01 4.412291160707202664e+01
1.932927634312017062e+01 3.861583050638572701e+01
1.589150607398178749e+01 -4.955099488671369556e+01
2.866566666896660465e+01 -1.694284847100413494e+00
2.064946775854662420e+01 -2.101496765226000818e+01
3.882567997383001845e+00 6.072784788319030014e+00
2.710999693544257028e+01 3.724933347149023177e+01
3.951184654680300667e+01 3.352546809485736645e+01
2.835220143875016863e+00 -4.424571253203629340e+01
-4.827964455967202184e+01 -1.025430372719748906e+00
-2.196401976301351056e+01 3.346614705363918318e+01
-4.992865821860571174e+01 8.322547255231494745e+00
1.959605084774418415e+00 4.539582506526105021e+01
-9.520127386190157637e+00 5.941462772728190345e+00
2.565014451164574538e+01 -3.558857487939248720e+00
-3.025646097132928958e+01 1.276951365797142124e+01
-1.302055590218846959e+01 2.189918494662845827e+00
-1.619816365770815381e+01 -2.433336648621796527e+01
-7.559768194849569412e+00 -4.474185961335345496e+01
2.116189170043760726e+01 -2.256178024829591511e+00
-4.134386149622870654e+00 -4.614684081216912759e+00
-7.123383258107651272e+00 -3.781363221565461430e+01
-4.112511480779731698e+01 7.061335267307145003e+00
7.613630610423605560e+00 3.399887478396587426e+01
-2.855115838839958897e+01 -5.260763554525427210e-02
4.401096900500526488e+01 7.134228593854086142e+00
-4.052245767132232857e+01 4.392071160844366062e+01
-1.939161877090903729e+01 -3.900776305043631709e+01
-1.831517320678207739e+01 2.363500884409920388e+01
-9.164559196153220455e+00 -2.562603113248028563e+01
-1.391667122641284671e+01 2.632347649006572254e+00
3.037388750698566398e+00 8.235898939222929371e+00
2.840316464635722582e+01 3.996874700374760891e+01
3.621126262828511244e-01 7.661202300425273393e+00
4.154716285515296192e+01 -3.065375384318581453e+01
-1.443396669064347293e+01 -2.342810202716316681e-01
3.853952465598931099e+01 -2.655410442098946788e+01
-5.997564489190643222e-01 -1.434610888649829974e+01
-7.573965675298488520e+00 2.643497963978975918e+01
-1.968137225936683610e+00 -4.183267195887187029e+01
-2.126706004677666328e+01 -2.374498843270635007e+01
-3.397178463039318697e+00 -9.697822707751146964e+00
1.710166270018888923e+01 -3.274066704044127363e+01
-1.667935189237461557e+01 -2.290993827719747244e+01
2.700914381512357210e+01 -4.395882718707699865e+00
6.741232920010831187e-01 -1.839557890261802697e+01
1.095732093852694788e+01 6.870735536233862462e+00
2.557157312680891081e+00 5.333963438646982524e+00
8.856329502420878796e-01 -1.600580853021158489e+01
4.932875305759545626e+01 -1.991158031912864246e+01
-2.360059077540549310e+01 2.847048100178272279e+01
-4.975837883629827729e+01 -3.478821562896881403e+01
1.586790335241080641e+01 2.504368994560035588e+00
-3.735853820470894959e+01 4.079173593399709574e+01
1.452396052742721544e+00 -2.119945646817963336e+01
3.103011417327270394e+01 -3.405114008464013153e+01
4.841129573378880480e+01 -1.349405841163568986e+01
1.237025615751555740e+01 1.802558165199499385e+01
-1.028673698805549996e+01 -4.401098652133715916e+01
-4.097919035614802397e+01 -2.474455476574806312e+01
1.921830672360824721e+00 -3.317653152613201684e+01
1.892521335741186306e+01 1.650652197859936621e+01
-7.636642779604141396e+00 -1.392357120949976235e+01
-2.265018342275470076e+01 4.293557144672691805e+01
3.436872461241200227e+01 -2.222591404631286593e+01
1.984966541118663486e+01 4.658377083859392798e+01
3.221090499540668617e+00 -3.676217199711948780e+01
4.377018461631723056e+01 -4.721372734481579414e+01
3.355960432290881101e+01 1.868197463125448365e+01
-2.574578811738516038e+01 -5.035595999657649813e+00
-4.806006715768592841e+01 4.012821460762440040e+01
-1.223375659426412199e+01 2.324675938642940665e+01
4.485308850307077222e+01 4.669214527153852146e+01
-4.144781858946667796e+01 -3.389974549500323064e+01
3.016329242388533416e+01 -1.421964868291973971e+01
3.309470707560441127e+01 -2.201736512932674827e+01
3.601593982147331729e+01 2.294291169925073604e+01
1.558627330626040042e+01 -1.101024625697242243e+01
-6.794419876046775997e+00 3.217020240097501205e+00
3.023774677610712303e+01 1.961599069073075441e+01
3.777130274447569036e+01 7.582006842114175527e+00
2.459252419106291399e+01 3.888304839927479151e+01
1.660747406054984410e+01 8.008892851178961436e+00
-3.207899370372931003e+01 3.827461101632434293e+01
1.875996462328425451e+01 4.691673630009485407e+01
7.303127367846551365e-01 2.802046389182666353e+00
-4.628646162982214207e+01 -4.599458948998279340e+01
1.456504384217116588e+01 -2.842765994627685089e+01
-2.466000666954516518e+01 -1.514952533438426130e+01
-2.750259273530464288e+00 -2.763802154947336831e+01
1.755840804720862991e+01 -2.736484223569200935e+01
-1.167996027207033372e+01 -4.302068405886022617e+01
-2.087434555654691337e+01 8.150261039680462005e+00
-4.369625172831985793e+01 -1.191107896012283440e+01
1.799306579428089492e+01 -5.918328253035620712e+00
-5.179365176534645343e+00 -4.273263099598726455e+01
-2.600303081949135731e+01 1.824902138424953080e+01
-8.892947901870773109e+00 2.414753801251415766e+01
3.670447773780275469e+01 -1.639515784457300640e+01
-4.379624694503925220e-01 2.256437803813722098e+01
-3.206539338418502894e+01 1.858089980059111213e+01
4.548937601720378865e+01 -2.326502074579644841e+01
2.121230565824166092e+01 -4.237902754278519524e+01
2.390982513909570883e+01 2.523269204315944236e+01
-1.378743185594867349e+01 -4.556117492190764295e+01
1.588960194798720948e+01 -4.988658997240358772e+00
-4.660901865439240765e+01 -3.228696315541442630e+01
3.930749597950825347e+01 4.144101524847458506e+01
3.586083613759233657e+01 -4.618327224663630659e+01
1.659323936605938687e+00 3.440058384406686542e+01
4.625437690502584331e+01 -3.228438389319606472e+01
-2.398910476405243841e+01 2.725130316290140797e+01
-1.211699713077571872e+01 3.363388993523649617e+01
5.521689759665216357e+00 -7.311497235789143900e+00
3.865112247107651910e+01 -3.210349301945103662e+01
-4.477339712798534777e+01 6.414747971112944036e+00
-2.296988998839910590e+00 -3.594360721239052481e+01
3.574749076772132383e+01 -4.628658237234082407e+01
1.872058411682420243e+01 1.494150766627436688e+01
4.599308899593788169e+01 -1.501031921182710605e+01
-4.260618488170688778e+01 2.220014473837728275e+01
4.901907187663265830e+01 -4.600187151405250319e+01
4.673560777223202223e+01 -3.077133117051405975e+01
-4.303220029204364039e+01 -1.099782970805820526e+01
1.677992211186464289e+01 -2.787408638578935438e+01
2.946566440226696670e+01 -4.806618052244303385e+01
-4.838228732781297481e+01 -1.096450298797163647e+01
2.149206643293676322e+01 1.714543635062214477e+01
1.637412280249953511e+01 5.641394745596695515e+00
-7.129899001768913891e+00 -4.243229282098855037e+01
-2.026382482049890044e+01 3.257610535520585415e+01
-1.507517878262633104e+01 2.619899294222882702e+01
-2.759905524585175485e+01 2.030633873451379401e+01
-4.863642549825797801e+00 -1.921224844811318988e+01
-1.875293281547892832e+01 -2.576898275453991616e+01
4.872294310898042369e+01 1.107803838915154593e+01
1.563121922493022709e+01 -1.481812444283595553e+01
4.024134330927135750e+01 -2.106869441819235789e+01
3.115318869425437498e+01 -4.384756930322585333e+01
-3.153155099415119267e+01 -2.471040731800641055e+01
8.580964409244383972e+00 -3.122895904123997823e+01
3.355793485212691252e+01 4.004941965881923238e+01
4.059213299805931285e+01 -1.906752927855946922e+01
3.943466283457554056e+01 2.927781919269113331e+01
4.334604969206347391e+01 2.315578976684520285e+01
-4.292259569212721715e+01 -4.179254759442707723e+01
-4.784378732700746184e+01 3.079541298771858493e+01
3.864390098496500769e+01 3.324501974211430877e+01
-1.096482525377739847e+01 -4.291961853062883137e+01
-6.836343498159513921e+00 4.866812066708535411e+01
-4.238200659101752876e+01 -2.523738454046175050e+01
1.234899347573874451e+01 -3.711980324745989179e+01
3.708201872676964683e+01 4.915088501668964938e+01
-4.192196645425769930e+01 2.273273054982282204e+01
9.608062671591310888e-01 4.259620404006965089e+01
-1.514759780355299235e+01 3.874111006416940484e+01
3.514357933351072916e+01 -5.652038495500832482e+00
-4.993418553986212061e+01 -2.219241181734908963e+01
1.030964445183188971e+01 -2.975768170851629435e+01
1.319377051993772021e+01 -2.998269792071580753e+01
-1.232547263567677120e+01 1.782417449056148229e+01
-1.290287680136898985e+01 2.853241415081776466e+01
-2.602260200922800237e+01 4.041539618937844125e+01
-4.200484928377915850e+01 3.725986227066516676e+01
3.934428615813301278e+00 3.524053936151253197e+01
-3.444554469527572849e+01 -1.539142997949225489e+01
-3.623493518631401855e+01 4.808281829907915750e+01
3.113716499123952985e+00 -9.518751913113787211e+00
-4.031439803333972804e+01 -2.945304775331863922e+01
2.982672476006317197e+01 8.239456765156138118e+00
-3.376888975389006475e+01 1.331011197554329328e+01
-1.426254019578367860e+01 2.155249592967631855e+01
-1.330968544511579310e+01 -2.903732905690040766e+01
1.643868349625221725e+01 4.568791599341957976e+01
3.683962068064970197e+01 -3.299738594296756133e+01
1.835593016203648276e+01 -6.445778872702767615e+00
5.982394147218162317e+00 1.007631239359628772e+01
-1.774922906192044625e+00 -1.972127899151093899e+01
-3.620352501903570897e+01 -4.658087558612907486e+01
3.199473843005538143e+01 3.676091277639387300e+01
